Time,Exp_data.T_ms_out,Pane1-T salida caldera HTF - PV,Pane1-T linea S.del Enfria. HTF-S. - PV,Pane1-Caudal Linea circulacion HTF - PV,Pane1-Temperatura en tanque de HTF - PV,Pane1-Presion de aceite termico caldera,Pane1-Presion Entr. y S. tanq.exp. - PV,Exp_data.mdot_ms_in,Exp_data.T_ms_in,Pane1-Temperatura circuito 11 - PV,Exp_data.p_ms_out,Pane1-Temperatura S. tanque S. cali. - PV,Pane1-Caudal calculado (P2WSC10CT008),Pane1-Caudal calculado (P2WSC20CT001),Pane1-Caudal calculado (P4WTA10CT003),ms,dp_ms,dp_oil,TTC1,TTC2,TTC3,TTC4,TTC5,TTC6,TTC7,TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
31020,337.679993,68.685005,100.350006,0.0088,116.415001,6.699074,3.42032,0.00268,310.566671,307.433329,0.01396,348.619995,0,0,0,0,0,0,283.845011,284.940013,283.335012,285.735006,289.380015,288.660014,283.154999,290.025014,348.619995,352.259989,354.259989,350.279999,349.959981,351.579987,353.860006,550.882202,3275.998617
31025,337.653327,68.705004,100.320004,0.00956,116.415001,6.687757,3.4208,0.00236,310.62223,307.35556,0.01392,348.680003,0,0,0,0,0,0,283.970011,284.915012,283.320007,285.725009,289.375014,288.705014,283.175001,290.050015,348.680003,352.246646,354.213325,350.226668,349.959981,351.506646,353.820007,551.027873,3275.330051
31030,337.644994,68.68313,100.291876,0.01084,116.415001,6.680362,3.42032,0.00244,310.691678,307.300018,0.01416,348.692502,0,0,0,0,0,0,283.985639,284.911882,283.329385,285.740629,289.350006,288.73313,283.153135,290.015647,348.692502,352.229981,354.304988,350.172503,349.947488,351.539984,353.8325,550.882202,3275.121175
31035,337.679993,68.670006,100.320002,0.0112,116.400002,6.671296,3.41944,0.00196,310.766683,307.266683,0.01388,348.799998,0,0,0,0,0,0,283.965017,284.865011,283.350016,285.720011,289.365011,288.75,283.155009,289.995015,348.799998,352.199982,354.219991,350.24,350.099996,351.519989,353.859996,550.7948,3275.196371
31040,337.639994,68.640004,100.320004,0.00964,116.380002,6.673868,3.41984,0.00232,310.844452,307.200012,0.01392,348.799998,0,0,0,0,0,0,283.900011,284.860009,283.365021,285.695014,289.375014,288.790005,283.175001,290.010013,348.799998,352.179982,354.159993,350.326664,350.133331,351.573324,353.920003,550.7948,3275.12953
31045,337.614995,68.602501,100.273127,0.01,116.392502,6.681906,3.42064,0.00316,310.920828,307.179178,0.01396,348.7625,0,0,0,0,0,0,283.856258,284.872513,283.355643,285.70126,289.359384,288.755637,283.134385,290.047516,348.762499,352.179983,354.197492,350.309998,350.099991,351.690002,353.945002,551.067932,3275.421956
31050,337.679993,68.595001,100.260002,0.00912,116.385002,6.689815,3.42056,0.00248,310.966665,307.133341,0.01412,348.799998,0,0,0,0,0,0,283.87501,284.865011,283.335012,285.735006,289.380015,288.75001,283.095011,290.085012,348.799998,352.119985,354.219991,350.279999,350.059987,351.700002,353.920003,551.057007,3275.597412
31055,337.699992,68.580002,100.250003,0.00892,116.360003,6.701132,3.4208,0.00256,311.044447,307.100006,0.014,348.853329,0,0,0,0,0,0,283.860009,284.850006,283.340013,285.740004,289.365017,288.775011,283.105004,290.170007,348.853329,352.16665,354.339986,350.286665,349.886651,351.706668,353.92667,550.882202,3275.463732
31060,337.637494,68.570627,100.228128,0.01012,116.356878,6.69213,3.42096,0.003,311.141675,307.100006,0.01384,348.857496,0,0,0,0,0,0,283.83188,284.859384,283.346265,285.73688,289.336886,288.768757,283.10813,290.163761,348.857496,352.187482,354.364985,350.332497,349.769989,351.652504,353.897504,550.827576,3275.296631
31065,337.639994,68.565002,100.200005,0.00988,116.355003,6.697531,3.4212,0.00264,311.200012,307.066671,0.014,348.859996,0,0,0,0,0,0,283.830007,284.880015,283.335012,285.75,289.335012,288.765004,283.110006,290.175008,348.859996,352.159983,354.23999,350.279999,349.859985,351.600006,353.920003,550.619995,3275.396891
31070,337.639994,68.560003,100.160006,0.0106,116.335004,6.701132,3.42088,0.00308,311.244459,307,0.01436,348.92666,0,0,0,0,0,0,283.925005,284.915012,283.365021,285.75,289.305023,288.790005,283.150011,290.230008,348.92666,352.153317,354.139994,350.293332,349.973314,351.680003,353.946669,550.532593,3275.463732
31075,337.614995,68.506878,100.128756,0.01028,116.356878,6.680556,3.41992,0.00264,311.320847,307,0.0136,348.959992,0,0,0,0,0,0,283.921885,284.930631,283.365021,285.712502,289.323766,288.774386,283.153135,290.17689,348.959992,352.194982,354.23999,350.334997,349.902484,351.792498,353.880005,550.751099,3275.171306
31080,337.639994,68.445002,100.095004,0.01028,116.355003,6.671296,3.41904,0.00292,311.366669,307,0.01324,348.959992,0,0,0,0,0,0,283.905009,284.910014,283.350016,285.675008,289.335012,288.765004,283.12501,290.145009,348.959992,352.219981,354.279989,350.359995,349.879985,351.76,353.920003,550.707397,3275.196371
31085,337.646661,68.410001,100.070002,0.01084,116.315005,6.70679,3.4196,0.0038,311.422217,307,0.01376,348.933326,0,0,0,0,0,0,283.92001,284.915012,283.320007,285.745015,289.285017,288.730004,283.115007,290.16001,348.933326,352.186649,354.293321,350.353329,349.839986,351.660004,354.026666,550.7948,3275.463732
31090,337.717491,68.431875,100.038753,0.00996,116.302506,6.703897,3.42048,0.0022,311.470832,307,0.01384,348.949992,0,0,0,0,0,0,283.901257,284.940002,283.320007,285.785636,289.26001,288.742508,283.140008,290.178762,348.949992,352.207488,354.172493,350.344996,349.939982,351.697502,353.9975,550.7948,3275.421956
31095,337.719991,68.460002,100.005005,0.00916,116.295006,6.671296,3.42048,0.00128,311.533335,307,0.01368,349.039988,0,0,0,0,0,0,283.920003,284.940002,283.320007,285.765004,289.26001,288.75001,283.154999,290.205007,349.039988,352.259989,354.179993,350.339996,349.939982,351.74,353.880005,550.44519,3275.597412
31100,337.673326,68.480004,100.000005,0.00956,116.280006,6.700103,3.42088,0.0016,311.600006,307.022224,0.01356,348.99999,0,0,0,0,0,0,283.905006,284.930006,283.320007,285.780002,289.26001,288.765008,283.184998,290.215013,348.99999,352.246646,354.179993,350.33333,349.839986,351.76,353.83334,550.416056,3275.463732
31105,337.75249,68.467503,100.012505,0.00972,116.289381,6.712963,3.42056,0.00296,311.600006,307.070838,0.01344,348.949992,0,0,0,0,0,0,283.886265,284.90814,283.338763,285.798756,289.26001,288.774377,283.184998,290.274378,348.949992,352.229981,354.092496,350.312497,349.902484,351.722495,353.875005,550.598145,3275.045929
31110,337.759989,68.445002,99.990006,0.00912,116.295006,6.726852,3.42112,0.00344,311.633341,307.100006,0.01388,349.079987,0,0,0,0,0,0,283.905019,284.895019,283.350016,285.765004,289.26001,288.780009,283.170003,290.325002,349.079987,352.259989,354.23999,350.399994,349.939982,351.619995,353.880005,550.619995,3274.795247
31115,337.753323,68.410001,99.935006,0.00864,116.250006,6.747428,3.4216,0.00388,311.700012,307.100006,0.01392,349.199982,0,0,0,0,0,0,283.985016,284.905016,283.33001,285.730001,289.250007,288.755012,283.150011,290.30501,349.199982,352.226664,354.306654,350.399994,349.913317,351.646664,353.860006,550.590861,3274.862115
31120,337.794988,68.413126,99.931881,0.00956,116.212505,6.735532,3.42096,0.00312,311.720847,307.141675,0.01348,349.162483,0,0,0,0,0,0,283.944383,284.917511,283.342514,285.723757,289.237503,288.742508,283.162506,290.35501,349.162483,352.159983,354.214991,350.387494,349.879985,351.642495,353.885005,551.046082,3274.694946
31125,337.819987,68.400002,99.930005,0.0104,116.220006,6.748457,3.42032,0.00228,311.766683,307.200012,0.0134,349.119985,0,0,0,0,0,0,283.905009,284.925008,283.350016,285.735016,289.245005,288.735006,283.155009,290.400014,349.119985,352.179983,354.179993,350.339996,350.019989,351.660004,353.880005,551.231812,3274.995768
31130,337.799988,68.390002,99.910003,0.01048,116.195006,6.774177,3.42096,0.00268,311.800018,307.200012,0.01352,349.166656,0,0,0,0,0,0,283.935008,284.930006,283.375017,285.755012,289.280016,288.730004,283.130012,290.375014,349.166656,352.119985,354.193326,350.306664,350.079993,351.619999,353.953335,551.260946,3275.330051
31135,337.812487,68.368128,99.894379,0.00948,116.154379,6.759066,3.42184,0.00244,311.820847,307.241681,0.01344,349.21249,0,0,0,0,0,0,283.916265,284.926882,283.387512,285.789384,289.295645,288.73313,283.136257,290.353141,349.21249,352.194988,354.23499,350.264999,350.004986,351.607497,353.907504,551.18811,3274.745097
31140,337.839986,68.340004,99.870003,0.00796,116.175003,6.74537,3.42232,0.00288,311.866669,307.300018,0.01424,349.23998,0,0,0,0,0,0,283.845011,284.955007,283.395009,285.75001,289.290019,288.735006,283.155009,290.355011,349.23998,352.23999,354.279989,350.160004,350.059998,351.599996,353.860006,550.969604,3274.594645
31145,337.846653,68.310005,99.890002,0.00924,116.170003,6.734568,3.4216,0.00276,311.899994,307.344452,0.01392,349.299991,0,0,0,0,0,0,283.910017,284.975013,283.410004,285.769999,289.29502,288.755012,283.130012,290.375007,349.299991,352.286658,354.286655,350.213335,350.059994,351.519986,353.940002,551.144409,3275.12953
31150,337.854986,68.300629,99.877502,0.0104,116.154379,6.743248,3.42144,0.00216,311.899994,307.420828,0.01396,349.362506,0,0,0,0,0,0,283.925636,284.971887,283.410004,285.766877,289.273139,288.73313,283.145629,290.371881,349.362506,352.295002,354.232491,350.255,349.99748,351.582492,353.890004,551.144409,3275.296631
31155,337.879985,68.280001,99.885002,0.00996,116.160004,6.743827,3.42072,0.00252,311.899994,307.466665,0.01388,349.360006,0,0,0,0,0,0,283.845001,284.985016,283.410004,285.735006,289.275014,288.720001,283.170003,290.38501,349.360006,352.259989,354.139994,350.200002,349.979981,351.599996,353.880005,551.231812,3275.196371
31160,337.873318,68.264999,99.880002,0.00964,116.155004,6.744856,3.41968,0.00336,311.899994,307.5,0.01372,349.306668,0,0,0,0,0,0,283.875007,284.975013,283.390004,285.720005,289.305023,288.730004,283.180013,290.375007,349.306668,352.299991,354.059998,350.173336,349.979981,351.573327,353.960002,551.348348,3275.12953
31165,337.864985,68.264999,99.82688,0.00888,116.176878,6.767361,3.41952,0.00276,311.899994,307.541669,0.01396,349.314999,0,0,0,0,0,0,283.95939,284.953131,283.355634,285.68251,289.305023,288.73313,283.230011,290.400008,349.314999,352.299995,354.122495,350.24,350.017485,351.602488,353.947502,551.275513,3275.547333
31170,337.839986,68.264999,99.765004,0.0086,116.175003,6.768518,3.42032,0.0024,311.899994,307.600006,0.01376,349.400004,0,0,0,0,0,0,283.950012,284.940002,283.335012,285.690013,289.305023,288.705007,283.245015,290.460012,349.400004,352.279989,354.199992,350.299998,350.079997,351.639994,354,551.231812,3275.597493
31175,337.859985,68.264999,99.710002,0.00888,116.135005,6.77109,3.42016,0.00248,311.899994,307.644453,0.0136,349.460002,0,0,0,0,0,0,283.915002,284.910007,283.33001,285.695014,289.325016,288.675012,283.245015,290.505008,349.460002,352.32666,354.16666,350.213335,350.16667,351.57999,354,550.969604,3274.99585
31180,337.847486,68.236876,99.669378,0.00988,116.122505,6.780092,3.41984,0.0026,311.899994,307.741681,0.0134,349.422503,0,0,0,0,0,0,283.96501,284.900633,283.351892,285.673133,289.331263,288.675003,283.207504,290.580009,349.422503,352.259986,354.124995,350.167503,350.174997,351.617499,353.962502,550.696472,3274.870473
31185,337.839986,68.190002,99.615005,0.00908,116.130005,6.757716,3.42,0.00308,311.899994,307.800018,0.01376,349.480001,0,0,0,0,0,0,283.980011,284.925008,283.350016,285.675008,289.305023,288.660004,283.215007,290.610006,349.480001,352.259989,354.099996,350.24,350.059987,351.619995,353.920003,550.707397,3274.594645
31190,337.873318,68.175003,99.595006,0.00892,116.125005,6.746399,3.41944,0.00372,311.899994,307.844452,0.0138,349.559998,0,0,0,0,0,0,283.895003,284.905016,283.33001,285.705017,289.305023,288.640008,283.220008,290.595005,349.559998,352.259986,354.133328,350.266666,350.039978,351.646664,353.953335,550.882202,3274.795193
31195,337.939982,68.175003,99.607506,0.00948,116.090631,6.750579,3.4204,0.00328,311.899994,307.941663,0.01432,349.547498,0,0,0,0,0,0,283.882507,284.90814,283.351892,285.686268,289.295645,288.680639,283.198133,290.632507,349.547498,352.247489,354.149994,350.262499,350.077489,351.604991,353.945002,550.936829,3275.171306
31200,337.97998,68.145002,99.615005,0.00968,116.085007,6.762346,3.41992,0.0028,311.899994,308.033335,0.01364,349.559998,0,0,0,0,0,0,283.890004,284.895019,283.365021,285.660014,289.26001,288.75001,283.170013,290.640004,349.559998,352.219981,354.119995,350.26,350.120005,351.599996,353.940002,550.969605,3274.795248
31205,337.933316,68.105002,99.610006,0.00956,116.090007,6.788066,3.41792,0.0024,311.899994,308.12223,0.01336,349.619995,0,0,0,0,0,0,283.935008,284.875014,283.345015,285.660004,289.235002,288.780002,283.150011,290.665002,349.619995,352.239987,354.126662,350.220001,350.126672,351.686669,354.026666,550.823934,3274.527778
31210,337.949982,68.111252,99.594381,0.00928,116.077507,6.785494,3.41776,0.00236,311.858337,308.191678,0.01404,349.619995,0,0,0,0,0,0,283.916265,284.859384,283.329385,285.660004,289.278765,288.742508,283.162506,290.705639,349.619995,352.277494,354.23499,350.245,350.134998,351.657497,354.01,550.805725,3274.56957
31215,337.97998,68.100001,99.585004,0.00964,116.040006,6.757716,3.42008,0.00336,311.800018,308.300008,0.01388,349.659993,0,0,0,0,0,0,283.845011,284.865011,283.320017,285.675008,289.290019,288.735006,283.170003,290.745026,349.659993,352.23999,354.279989,350.299998,350.099996,351.579997,353.960002,550.969604,3274.394043
31220,337.99998,68.100003,99.510002,0.0096,115.975004,6.749486,3.41992,0.00328,311.777795,308.399994,0.01408,349.686659,0,0,0,0,0,0,283.930016,284.860009,283.275024,285.695014,289.26001,288.750003,283.184998,290.735023,349.686659,352.226654,354.246657,350.286665,350.099999,351.559994,353.986667,551.027873,3274.527778
31225,337.924983,68.043751,99.472504,0.00924,115.996878,6.757523,3.42072,0.00336,311.729181,308.462498,0.01396,349.657494,0,0,0,0,0,0,283.998768,284.881891,283.265647,285.645012,289.250632,288.768757,283.156877,290.75064,349.657494,352.247489,354.192492,350.232501,350.049987,351.522485,353.970001,551.046082,3274.444193
31230,337.939982,68.040001,99.465004,0.01,116.010002,6.753086,3.4196,0.00372,311.700012,308.566671,0.01368,349.719991,0,0,0,0,0,0,283.995015,284.865021,283.26002,285.600016,289.245005,288.75001,283.110006,290.790008,349.719991,352.259989,354.179993,350.24,349.939982,351.49999,353.940002,551.231812,3274.193441
31235,338.013312,68.065,99.430004,0.00956,116.000003,6.726852,3.418,0.003,311.655565,308.644453,0.0138,349.713325,0,0,0,0,0,0,283.990007,284.845022,283.255018,285.63502,289.250007,288.725009,283.115007,290.770009,349.713325,352.320007,354.186659,350.233334,349.953322,351.473321,353.90667,551.027873,3274.126573
31240,337.99248,68.049376,99.395628,0.00936,115.968754,6.748071,3.41904,0.00292,311.600006,308.741681,0.01364,349.729991,0,0,0,0,0,0,283.908756,284.885642,283.230011,285.64127,289.246881,288.684381,283.130637,290.773137,349.729991,352.282496,354.219991,350.225001,350.032487,351.502488,353.952502,550.772949,3273.917613
31245,337.99998,68.055,99.375003,0.01076,115.935005,6.783951,3.41912,0.0036,311.600006,308.833344,0.01372,349.759989,0,0,0,0,0,0,283.905009,284.865011,283.215007,285.615021,289.26001,288.690013,283.140004,290.820018,349.759989,352.259989,354.159994,350.220001,350.019989,351.47998,353.940002,550.532593,3274.193441
31250,337.993313,68.030001,99.360001,0.00972,115.910006,6.76286,3.41928,0.00448,311.555559,308.944441,0.01404,349.746657,0,0,0,0,0,0,283.890008,284.870012,283.195001,285.615021,289.250007,288.685015,283.135003,290.855014,349.746657,352.293328,354.206658,350.266666,350.019996,351.56665,353.920003,550.532593,3274.527778
31255,337.98498,68.008127,99.350626,0.01064,115.897507,6.745177,3.41928,0.0032,311.479165,309.062504,0.01372,349.854986,0,0,0,0,0,0,283.908755,284.904391,283.216882,285.605643,289.246881,288.688138,283.063138,290.889383,349.854986,352.29749,354.277489,350.299998,349.957488,351.549987,354.0075,550.751099,3274.945648
31260,337.939982,67.980003,99.330002,0.01164,115.890007,6.725309,3.41904,0.00208,311.433329,309.166677,0.01368,349.879985,0,0,0,0,0,0,283.980011,284.910014,283.245015,285.615011,289.26001,288.690013,283.065013,290.880015,349.879985,352.299998,354.339986,350.339996,349.959991,351.459981,354.039998,550.707397,3275.196371
31265,337.893317,67.940005,99.325002,0.01,115.885007,6.75823,3.41776,0.00284,311.377777,309.244459,0.01372,349.886651,0,0,0,0,0,0,283.890018,284.875014,283.275024,285.640004,289.240004,288.690006,283.105004,290.855014,349.886651,352.199982,354.319987,350.279999,349.926656,351.473314,354,550.561727,3275.263211
31270,337.872485,67.918131,99.328127,0.0088,115.897507,6.804205,3.41832,0.0034,311.329178,309.341675,0.01384,349.907483,0,0,0,0,0,0,283.94627,284.850006,283.284396,285.586885,289.233752,288.671261,283.117508,290.89876,349.907483,352.187482,354.169993,350.292498,350.047493,351.527479,353.975001,550.434265,3275.848165
31275,337.919983,67.890004,99.300003,0.00928,115.890007,6.816358,3.4188,0.0032,311.266683,309.433329,0.01412,349.879985,0,0,0,0,0,0,283.920013,284.865011,283.290019,285.540019,289.290009,288.690013,283.12501,290.955017,349.879985,352.219991,354.099996,350.339996,350.059987,351.49998,354,550.532593,3276.199219
31280,337.953315,67.850001,99.270004,0.01072,115.885007,6.799383,3.41864,0.00316,311.177789,309.566671,0.01416,349.899984,0,0,0,0,0,0,283.88501,284.875014,283.265021,285.575019,289.310008,288.665015,283.140015,290.985012,349.899984,352.266663,354.146661,350.359996,349.993313,351.506653,354.039998,550.882202,3275.931749
31285,337.957481,67.837502,99.232503,0.01084,115.888132,6.785879,3.41712,0.00228,311.129175,309.691678,0.01416,349.949982,0,0,0,0,0,0,283.963141,284.868762,283.261895,285.628141,289.26001,288.652512,283.140015,290.94751,349.949982,352.224987,354.067497,350.322497,350.047484,351.527487,353.952502,550.936829,3275.597463
31290,337.99998,67.845001,99.18,0.00988,115.860006,6.763889,3.41616,0.00272,311.066671,309.800008,0.01364,349.959981,0,0,0,0,0,0,283.980011,284.880015,283.26002,285.615021,289.26001,288.660014,283.155009,290.955007,349.959981,352.279999,354.119995,350.279999,350.139994,351.559987,353.940002,551.057007,3275.19637
31295,337.966648,67.840001,99.170001,0.01068,115.830002,6.753601,3.41696,0.00288,310.977776,309.922217,0.0138,349.966648,0,0,0,0,0,0,284.040015,284.870012,283.240014,285.595015,289.270013,288.675012,283.175001,291.000003,349.966648,352.25333,354.119995,350.186669,350.139998,351.619999,353.90667,551.086141,3274.795193
