Time_date,Time,Exp_data.T_ms_in,Exp_data.mdot_ms_in,Exp_data.T_ms_out,Exp_data.T_oil_in,Exp_data.T_oil_out,Exp_data.mdot_oil_in,Pane1-Temperatura en tanque de HTF - PV,Exp_data.p_oil_in,Pane1-Presion Entr y S tanq exp - PV,Exp_data.p_ms_in,Exp_data.mdot_ms_in_calc,Exp_data.mdot_ms_in_calc,Exp_data.mdot_oil_in_calc,ms,dp_ms,dp_oil,Exp_data.Tamb,Exp_data.TTC1,Exp_data.TTC2,Exp_data.TTC3,Exp_data.TTC4,Exp_data.TTC5,Exp_data.TTC6,Exp_data.TTC7,Exp_data.TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
3625572370,55570,302.169389,3.86224,349.342491,363.361886,328.786882,6.99816,305.073765,11.097801,7.71704,1.55776,7336.862976,0,5650.174092,0,0,0,21.17,311.306262,304.929391,302.808765,305.321261,307.807503,307.040633,302.349384,302.169389,335.737487,352.587496,359.11999,350.284999,351.569992,352.572497,435.082497,551.898206,3115.293121
3625572375,55575,302.14502,3.86772,349.23999,363.390015,328.710012,7.00216,304.890015,11.103395,7.71704,1.55784,7340.122559,0,5654.130371,0,0,0,21.17,311.265015,304.965017,302.775014,305.325012,307.770009,307.065002,302.325002,302.145019,335.779989,352.73999,359.219991,350.200002,351.579997,352.599996,435.219991,551.493998,3115.920003
3625572380,55580,302.185015,3.85396,349.126651,363.360016,328.695014,6.99688,304.865007,11.100309,7.71656,1.55784,7307.560275,0,5643.873047,0,0,0,21.17,311.17001,305.000014,302.750014,305.310001,307.800012,307.045007,302.335005,302.185015,335.733314,352.733324,359.133325,350.140004,351.613339,352.633328,435.179993,551.027873,3116.789279
3625572385,55585,302.19751,3.85604,349.134984,363.26627,328.704394,6.99616,305.068136,11.092592,7.71704,1.55788,7318.606587,0,5648.943848,0,0,0,21.17,311.182518,304.968769,302.746896,305.328761,307.790632,307.07626,302.281877,302.19751,335.674983,352.712491,359.149986,350.202496,351.630005,352.649994,435.217491,550.827576,3118.126627
3625572390,55590,302.160014,3.86024,349.099986,363.225016,328.650014,7.01392,305.205007,11.094136,7.7156,1.55772,7331.413574,0,5665.940918,0,0,0,21.17,311.205017,304.950022,302.76002,305.280019,307.770009,307.110006,302.25001,302.160014,335.679982,352.719991,359.319997,350.199992,351.640005,352.639994,435.319987,550.532593,3119.330159
3625572395,55595,302.095018,3.85464,348.973324,363.195007,328.665009,7.01284,305.060011,11.096193,7.71512,1.55836,7324.913357,0,5663.055718,0,0,0,21.17,311.315013,304.955024,302.770013,305.295013,307.775011,307.085002,302.255012,302.095018,335.719981,352.599996,359.246667,350.253333,351.700002,352.633328,435.353319,549.862522,3120.466743
3625572400,55600,302.145012,3.85172,348.977491,363.176258,328.561885,7.01748,304.906893,11.092014,7.7144,1.55868,7327.858541,0,5665.700236,0,0,0,21.17,311.274386,304.94252,302.801266,305.398137,307.790641,307.044381,302.261257,302.145012,335.669983,352.724991,359.404994,350.282499,351.774999,352.637494,435.407483,549.243451,3121.260793
3625572405,55605,302.160014,3.87184,348.919993,363.165009,328.545013,7.00608,304.965017,11.094136,7.7152,1.55864,7347.191569,0,5656.0861,0,0,0,21.17,311.295003,304.950022,302.850016,305.430013,307.770009,307.080007,302.280009,302.160014,335.659983,352.839986,359.23999,350.160004,351.76,352.619995,435.639984,548.697205,3122.539632
3625572410,55610,302.115017,3.8812,348.866662,363.165012,328.540019,6.9706,304.995019,11.104424,7.7156,1.55848,7364.980523,0,5627.454861,0,0,0,20.72,311.310004,304.955024,302.855021,305.395016,307.745009,307.105008,302.275011,302.115017,335.639984,352.846653,358.979981,350.226668,351.646671,352.633328,435.626665,548.289327,3124.010715
3625572415,55615,302.171261,3.87692,348.887494,363.146267,328.430632,6.97124,304.910636,11.103781,7.713601,1.55828,7358.142517,0,5633.429525,0,0,0,20.72,311.281886,304.933142,302.833144,305.360641,307.723142,307.080011,302.268757,302.171261,335.639984,352.817487,358.992486,350.284999,351.667503,352.624995,435.597491,547.670252,3125.348063
3625572420,55620,302.190013,3.868,348.819997,363.120015,328.395009,7.01452,304.980011,11.103395,7.7124,1.55788,7333.127279,0,5671.005534,0,0,0,20.72,311.295013,304.920013,302.880015,305.325002,307.710022,307.080007,302.25001,302.190013,335.639984,352.73999,359.079997,350.319997,351.779999,352.579997,435.679983,546.949219,3126.551677
3625572425,55625,302.155019,3.85596,348.773332,363.065016,328.415012,7.02064,304.965013,11.095165,7.71144,1.55832,7311.979112,0,5678.752984,0,0,0,20.72,311.25002,304.920013,302.885017,305.280006,307.710022,307.070014,302.245009,302.155019,335.639984,352.633328,359.206662,350.326664,351.859996,352.57333,435.799981,546.366536,3127.955892
3625572430,55630,302.148769,3.86112,348.827497,363.118146,328.327513,6.9958,304.730634,11.093557,7.7108,1.55848,7333.637675,0,5658.362122,0,0,0,20.72,311.100014,304.929391,302.844392,305.298763,307.710022,307.07626,302.229379,302.148769,335.652484,352.699992,359.189987,350.222501,351.797498,352.577497,435.937486,546.129822,3128.833526
3625572435,55635,302.190013,3.88344,348.799998,363.075022,328.335022,6.9944,304.815013,11.095679,7.7112,1.55824,7378.115723,0,5654.640462,0,0,0,20.72,311.130015,304.935018,302.820018,305.325012,307.725016,307.110006,302.265004,302.190013,335.659983,352.699992,359.219991,350.26,351.76,352.559998,435.859985,545.812988,3129.761312
3625572440,55640,302.230004,3.88756,348.819997,363.05502,328.39502,6.99168,304.910014,11.095165,7.71048,1.55788,7390.693956,0,5649.056749,0,0,0,20.72,311.135017,304.920013,302.84001,305.325012,307.765008,307.115004,302.330004,302.230004,335.639984,352.679993,359.133325,350.146664,351.706668,352.559998,435.979991,545.579915,3131.499865
3625572445,55645,302.261257,3.87888,348.744994,363.114398,328.273146,6.98548,304.888143,11.093557,7.71088,1.55656,7370.530111,0,5644.34731,0,0,0,20.72,311.188132,304.920013,302.808765,305.315634,307.777512,307.083759,302.308135,302.261257,335.627485,352.779989,359.012485,350.104991,351.690002,352.572497,436.079993,545.179347,3132.920797
3625572450,55650,302.280009,3.87048,348.639994,363.060018,328.215017,6.99908,305.070018,11.094136,7.70928,1.55612,7346.896973,0,5652.390299,0,0,0,20.72,311.115011,304.950012,302.805013,305.295003,307.770009,307.035014,302.25001,302.280009,335.619985,352.619995,359.179993,350.159993,351.680003,352.599996,436.199992,544.502014,3133.572754
3625572455,55655,302.235012,3.86276,348.673323,362.965017,328.210012,7.0152,305.065023,11.090535,7.7076,1.556,7324.631131,0,5665.171387,0,0,0,20.72,311.165022,304.990017,302.84001,305.279999,307.775011,306.990014,302.265015,302.235012,335.653317,352.586663,359.139991,350.246667,351.660004,352.59333,436.126658,544.065002,3134.7095
3625572460,55660,302.169389,3.85916,348.527479,363.015015,328.175641,7.026,304.899395,11.086998,7.70728,1.55648,7317.426778,0,5674.647908,0,0,0,20.72,311.227517,304.936893,302.818137,305.270627,307.790641,306.999383,302.274386,302.169389,335.657483,352.682493,359.027491,350.167497,351.685003,352.559998,436.322492,543.79187,3136.005056
3625572465,55665,302.115021,3.86156,348.47998,362.985016,328.170024,7.01684,304.905009,11.084876,7.706,1.55752,7308.00651,0,5671.603027,0,0,0,20.72,311.055013,304.920013,302.775014,305.280009,307.785014,307.005015,302.310008,302.115021,335.639984,352.679993,359.279999,350.159983,351.76,352.559998,436.359985,543.365784,3137.584798
3625572470,55670,302.085015,3.86252,348.513326,362.955014,328.195024,7.01132,304.960005,11.081275,7.70496,1.55784,7318.128418,0,5663.714301,0,0,0,20.87,311.130012,304.945021,302.735019,305.345018,307.820011,306.980018,302.335005,302.085015,335.653317,352.813321,359.319997,350.173319,351.786665,352.559998,436.33999,543.161845,3139.122749
3625572475,55675,302.094384,3.86316,348.529996,363.030013,328.160637,6.99836,304.747505,11.077739,7.70504,1.55728,7330.711833,0,5653.31425,0,0,0,20.87,311.111271,304.901258,302.76001,305.313772,307.826258,306.986263,302.319375,302.094384,335.669983,352.642494,359.2575,350.18999,351.695002,352.559998,436.440002,542.415309,3139.791422
3625572480,55680,302.070017,3.86032,348.399984,363.060018,328.080007,6.99488,304.815013,11.078704,7.70496,1.5568,7320.732422,0,5657.746745,0,0,0,20.87,311.14502,304.920003,302.790009,305.235016,307.800018,307.005015,302.340007,302.070017,335.699982,352.579997,359.199992,350.079987,351.640004,352.519999,436.579997,541.442993,3140.794433
3625572485,55685,302.055023,3.85492,348.366652,363.045017,328.040015,6.99308,305.025021,11.083333,7.70376,1.55688,7307.148058,0,5659.917969,0,0,0,20.87,311.195014,304.960008,302.810008,305.275014,307.810015,306.990021,302.365014,302.055023,335.733314,352.613329,359.139988,350.33333,351.653337,352.440002,436.83332,541.297323,3141.931071
3625572490,55690,302.111265,3.85628,348.299988,363.06377,327.990013,6.97888,304.837518,11.086227,7.70144,1.55708,7315.197103,0,5642.07902,0,0,0,20.87,311.079386,304.888129,302.778765,305.325012,307.794389,306.999392,302.330635,302.111265,335.674983,352.717491,359.18999,350.287492,351.695002,352.440002,436.762489,541.33374,3143.226491
3625572495,55695,302.115011,3.85784,348.299988,363.015015,327.945018,6.97652,304.63502,11.092593,7.70248,1.55768,7321.997721,0,5635.570312,0,0,0,20.87,311.130005,304.890004,302.820018,305.355011,307.740021,307.005015,302.265004,302.115011,335.619985,352.699992,358.979981,350.119995,351.660004,352.420003,436.859996,541.093384,3144.605632
3625572500,55700,302.165015,3.862,348.259989,363.010013,327.960022,6.99164,304.760017,11.094136,7.7028,1.55792,7326.425998,0,5644.025608,0,0,0,20.87,311.220005,304.91001,302.810014,305.37501,307.730014,306.990014,302.235012,302.165015,335.606652,352.546665,359.019986,350.060001,351.633338,352.380005,437.079993,540.68552,3146.143582
3625572505,55705,302.143134,3.85552,348.184993,363.05065,327.913146,7.01124,304.916256,11.090278,7.70072,1.55688,7322.077107,0,5661.326396,0,0,0,20.87,311.107507,304.869386,302.741276,305.343761,307.745633,306.999383,302.19751,302.143134,335.627485,352.567497,359.082492,350.034993,351.600006,352.392504,437.042484,540.121076,3147.313761
3625572510,55710,302.100006,3.85092,348.119995,363.015015,327.870015,7.01336,304.980011,11.091049,7.70024,1.55712,7308.006836,0,5666.281413,0,0,0,20.87,311.174998,304.845011,302.700022,305.355011,307.740011,307.005015,302.220011,302.100006,335.619985,352.579997,359.099996,350.119995,351.600006,352.400004,437.279989,539.607605,3148.015869
3625572515,55715,302.070011,3.85792,348.139994,363.00001,327.855011,7.01444,304.915015,11.087448,7.69912,1.5578,7318.104058,0,5667.774794,0,0,0,20.87,311.090007,304.855008,302.710012,305.285014,307.755005,307.000017,302.265015,302.070011,335.613319,352.606662,359.193336,350.113325,351.640004,352.366672,437.446659,539.170593,3148.417073
3625572520,55720,302.079393,3.86764,348.164993,363.018772,327.742516,7.00092,304.880634,11.079089,7.69912,1.5572,7328.886902,0,5661.715291,0,0,0,20.87,310.974396,304.839389,302.769388,305.253759,307.755011,307.012512,302.246259,302.079393,335.579987,352.714991,359.309998,349.992486,351.677503,352.375005,437.292498,538.842834,3149.545461
3625572525,55725,302.055023,3.86552,348.059998,362.985016,327.705017,6.98452,305.055013,11.075617,7.69792,1.55696,7336.511393,0,5651.292643,0,0,0,20.87,311.25002,304.845011,302.745015,305.25,307.755015,306.990011,302.220001,302.055023,335.579987,352.619995,359.26,350.059998,351.680003,352.440002,437.339996,538.383993,3150.8243
3625572530,55730,302.095018,3.84776,348.006666,362.980004,327.685015,6.98436,305.020013,11.076131,7.6972,1.5562,7309.629557,0,5650.166015,0,0,0,20.76,311.345008,304.810011,302.690019,305.220005,307.745009,306.95501,302.240007,302.095018,335.593319,352.460002,359.213335,350.146671,351.679996,352.473334,437.546655,537.713949,3152.161648
3625572535,55735,302.107513,3.83856,347.952502,362.992508,327.660011,6.99904,304.957513,11.077739,7.69608,1.556,7284.238525,0,5658.616129,0,0,0,20.76,311.276257,304.803759,302.705649,305.22938,307.723142,306.967514,302.255637,302.107513,335.609985,352.51,359.329997,350.155004,351.617496,352.452502,437.74248,537.258728,3153.58258
3625572540,55740,302.145009,3.83916,347.980001,362.940013,327.645009,7.00764,304.755005,11.078704,7.69408,1.55628,7285.865397,0,5660.680664,0,0,0,20.76,311.115011,304.830017,302.685018,305.190002,307.725016,306.975016,302.235006,302.145009,335.579987,352.639994,359.319997,350.119995,351.579997,352.480001,437.699982,536.723389,3154.836344
3625572545,55745,302.220001,3.82568,347.946669,362.845018,327.540012,7.00552,304.770006,11.082304,7.69264,1.55596,7263.800402,0,5659.656033,0,0,0,20.76,311.030009,304.820014,302.690013,305.210002,307.70501,306.960019,302.220001,302.220001,335.546655,352.606662,359.200002,350.046651,351.566657,352.486667,437.726654,536.606852,3155.906223
3625572550,55750,302.173131,3.8168,347.892504,362.866891,327.568137,6.99172,304.966891,11.084876,7.692161,1.5562,7246.378662,0,5653.526815,0,0,0,20.76,311.120627,304.816888,302.743139,305.225629,307.633146,306.922516,302.229379,302.173131,335.592486,352.577497,359.099993,350.054986,351.600006,352.457502,437.909995,536.188062,3156.742065
3625572555,55755,302.070017,3.82296,347.900004,362.880015,327.525014,6.98096,304.830017,11.089506,7.6936,1.55572,7248.50472,0,5635.633626,0,0,0,20.76,311.115,304.845011,302.76002,305.220011,307.650024,306.930013,302.25001,302.070017,335.579987,352.519999,359.039988,349.959981,351.620005,352.420003,437.940002,535.674601,3157.042968
3625572560,55760,301.985016,3.84004,347.853333,362.85001,327.435018,7.00472,304.820018,11.08179,7.6928,1.55556,7283.108561,0,5644.932129,0,0,0,20.76,311.08001,304.865004,302.725023,305.235016,307.690023,306.945014,302.245009,301.985016,335.559987,352.57333,359.379995,349.979981,351.673336,352.393338,438.013333,535.412415,3158.045979
3625572565,55765,301.97251,3.84876,347.794993,362.821887,327.397513,7.01152,304.854388,11.075038,7.69144,1.55656,7291.782268,0,5658.312866,0,0,0,20.76,311.045638,304.824382,302.737518,305.21626,307.646275,306.954394,302.229379,301.97251,335.622485,352.689992,359.304991,350.042491,351.715001,352.385005,438.117495,535.139282,3159.42512
3625572570,55770,301.995015,3.84388,347.73999,362.835012,327.37502,7.01016,304.695007,11.075617,7.69056,1.55656,7297.43571,0,5663.922201,0,0,0,20.76,311.145009,304.785004,302.715017,305.190002,307.63502,306.945017,302.25001,301.995015,335.599986,352.679993,359.23999,350.160004,351.720001,352.360006,438.359985,534.625793,3160.854411
3625572575,55775,302.070011,3.84564,347.686649,362.795024,327.350016,7.00912,304.620009,11.074074,7.68896,1.55556,7302.808051,0,5664.864963,0,0,0,20.76,311.235012,304.80501,302.720015,305.210002,307.655012,306.920024,302.245009,302.070011,335.546655,352.693325,359.299991,350.193329,351.633331,352.366672,438.546651,534.188782,3161.656819
3625572580,55780,302.088764,3.84604,347.632484,362.745019,327.328139,6.98908,304.704388,11.070216,7.68768,1.555,7296.126668,0,5648.860392,0,0,0,20.76,311.188132,304.820639,302.754396,305.225629,307.651889,306.982515,302.229379,302.088764,335.579987,352.572497,359.11249,350.184994,351.599991,352.362506,438.592491,533.587916,3162.409078
3625572585,55785,302.070018,3.84784,347.519989,362.715017,327.240011,7.00128,304.664998,11.063272,7.68752,1.55528,7297.885254,0,5653.687012,0,0,0,20.76,311.175008,304.800008,302.730021,305.220011,307.665008,307.020009,302.25001,302.070018,335.599986,352.559998,359.059987,350.139994,351.579987,352.360006,438.719991,532.877808,3163.061035
3625572590,55790,302.05502,3.85624,347.453325,362.675029,327.215013,7.01228,304.540005,11.063272,7.68688,1.55488,7325.568468,0,5663.671387,0,0,0,20.91,311.195018,304.785004,302.750014,305.245012,307.685008,307.000017,302.245009,302.05502,335.626651,352.566664,358.999986,350.019986,351.566657,352.33334,438.819997,532.46993,3164.598877
3625572595,55795,302.055016,3.85264,347.50749,362.71877,327.211894,7.00516,304.543142,11.070023,7.68552,1.5554,7316.684326,0,5664.221211,0,0,0,20.91,311.201261,304.813131,302.728147,305.238758,307.719384,307.012512,302.201258,302.055016,335.609985,352.637494,359.12499,350.119996,351.612506,352.337507,438.957492,532.287842,3166.019674
3625572600,55800,302.070017,3.85092,347.459991,362.745015,327.180013,6.99784,304.695017,11.072531,7.68472,1.55552,7306.255697,0,5651.95931,0,0,0,20.91,311.175008,304.845011,302.730021,305.190013,307.725016,307.005015,302.190013,302.070017,335.619985,352.699992,359.119985,350.099996,351.579997,352.360006,438.979991,532.178589,3166.671631
3625572605,55805,302.015025,3.85184,347.386661,362.755022,327.145013,6.98988,304.800012,11.069444,7.68312,1.55504,7310.821126,0,5640.904948,0,0,0,20.91,311.175012,304.840013,302.750014,305.145019,307.720018,306.960019,302.210005,302.015025,335.613319,352.83332,359.026652,350.066657,351.479981,352.413337,439.23998,532.032918,3167.540907
3625572610,55810,302.049395,3.85588,347.407494,362.748768,327.073142,7.00972,304.678136,11.06848,7.68344,1.55516,7324.155579,0,5662.746887,0,0,0,20.91,311.156254,304.824382,302.728141,305.135642,307.723142,306.913144,302.178761,302.049395,335.567487,352.774989,359.034993,350.174997,351.467481,352.367505,439.277485,531.57771,3168.251373
3625572615,55815,302.100016,3.87212,347.399994,362.685018,327.075012,7.02824,304.770009,11.064815,7.68272,1.55504,7354.968099,0,5677.586588,0,0,0,20.91,311.085012,304.770009,302.715017,305.115011,307.725016,306.900024,302.160014,302.100016,335.479991,352.799988,359.159993,350.119995,351.459981,352.340006,439.199992,531.217204,3169.078857
3625572620,55820,302.115021,3.87048,347.33333,362.640018,327.065013,7.00136,304.815009,11.058128,7.68184,1.55564,7355.402832,0,5656.001465,0,0,0,20.91,311.015018,304.760013,302.695021,305.120012,307.745009,306.900024,302.185015,302.115021,335.433326,352.839986,359.206662,350.113325,351.479981,352.33334,439.306658,530.721944,3170.081868
3625572625,55825,302.058767,3.842,347.312497,362.649394,327.043142,6.9924,304.693138,11.060378,7.6808,1.5556,7290.568034,0,5650.875224,0,0,0,20.91,311.049386,304.794381,302.679391,305.145019,307.723142,306.909396,302.19751,302.058767,335.512489,352.714991,359.039993,350.017485,351.454981,352.375005,439.514993,530.102844,3171.210256
3625572630,55830,302.070007,3.82348,347.220001,362.610016,327.045013,6.98964,304.560008,11.061728,7.67816,1.55468,7246.010091,0,5652.851237,0,0,0,20.91,311.115011,304.800008,302.700022,305.145019,307.725016,306.930013,302.205007,302.070007,335.459992,352.639994,358.959991,350.139994,351.399984,352.420003,439.359985,529.469177,3172.689698
3625572635,55835,302.040009,3.83268,347.253333,362.600013,326.940006,6.98796,304.525014,11.055041,7.67664,1.55484,7259.055989,0,5647.156141,0,0,0,20.91,311.17,304.775007,302.705024,305.12502,307.735006,306.925015,302.210005,302.040008,335.513323,352.653327,358.893324,350.213328,351.386651,352.42667,439.366648,529.003045,3174.027046
3625572640,55840,302.00251,3.84936,347.207502,362.587516,326.911883,7.00604,304.63126,11.060185,7.6768,1.55604,7300.114441,0,5654.239949,0,0,0,20.91,311.116882,304.762512,302.683142,305.118771,307.710013,306.900024,302.19751,302.00251,335.542488,352.75749,358.984989,350.104991,351.457481,352.422503,439.53749,528.638898,3174.444967
3625572645,55845,301.965017,3.84124,347.200002,362.595022,326.925008,7.01576,304.560008,11.057099,7.67496,1.55544,7298.288737,0,5668.228027,0,0,0,20.91,311.175018,304.740011,302.685018,305.160014,307.710022,306.900024,302.205007,301.965017,335.49999,352.699992,359.019989,350.019989,351.49998,352.400004,439.73999,528.070801,3175.096924
3625572650,55850,301.97502,3.84344,347.126658,362.590017,326.855018,6.99564,304.520009,11.052984,7.6748,1.55416,7296.662272,0,5653.301053,0,0,0,20.87,311.115017,304.70501,302.695021,305.150004,307.710022,306.890021,302.210005,301.97502,335.506656,352.726657,359.213335,349.946655,351.479981,352.320007,440.013319,527.313314,3176.634874
3625572655,55855,301.987517,3.83664,346.99748,362.508764,326.776889,7.0024,304.620012,11.054591,7.67536,1.5544,7286.933879,0,5661.172282,0,0,0,20.87,310.94627,304.717514,302.660636,305.109384,307.710016,306.896267,302.206881,301.987517,335.48999,352.872485,359.142498,350.054999,351.479981,352.307501,439.96749,526.748866,3177.805054
3625572660,55860,302.01002,3.82216,347.039988,362.415009,326.805013,7.00372,304.590006,11.055556,7.67472,1.55568,7258.358236,0,5667.159668,0,0,0,20.87,311.01002,304.710012,302.655009,305.130015,307.695007,306.930013,302.235006,302.01002,335.479991,352.779989,358.959991,350.059998,351.479981,352.299998,440.099986,526.235413,3178.105957
3625572665,55865,301.990011,3.83696,347.133331,362.425015,326.825019,6.9764,304.435015,11.058128,7.67408,1.55856,7289.965983,0,5638.105523,0,0,0,20.87,311.095018,304.715013,302.650007,305.145019,307.655012,306.915012,302.235012,301.990011,335.486657,352.599996,358.99332,350.033325,351.453315,352.266663,440.373328,525.798401,3178.841499
3625572670,55870,302.040015,3.85964,347.074992,362.465644,326.765639,6.99064,304.466259,11.05652,7.67272,1.56008,7324.68512,0,5651.075155,0,0,0,20.87,311.163761,304.702516,302.615629,305.145019,307.642517,306.86814,302.178761,302.040015,335.519989,352.724991,359.109997,350.174997,351.419983,352.237487,440.389994,525.470642,3179.635549
3625572675,55875,302.055023,3.87468,346.99999,362.415019,326.670013,7.01356,304.575012,11.054012,7.67304,1.56068,7351.916016,0,5666.42627,0,0,0,20.87,311.130005,304.680013,302.62501,305.160014,307.650014,306.870015,302.175008,302.055023,335.49999,352.819987,359.159993,350.059987,351.419983,352.259989,440.399994,525.273987,3180.513184
3625572680,55880,302.045017,3.87936,346.90665,362.370022,326.570018,7.03324,304.610016,11.045267,7.67296,1.56076,7369.369738,0,5678.493869,0,0,0,20.87,310.895003,304.680016,302.670013,305.130012,307.665008,306.910021,302.210005,302.045017,335.473324,352.799988,359.126655,350.053318,351.419983,352.213315,440.413327,525.070048,3181.048123
3625572685,55885,301.985639,3.87376,346.914983,362.398139,326.520013,7.01884,304.522507,11.044946,7.6724,1.5594,7358.08905,0,5672.25177,0,0,0,20.87,310.882507,304.605011,302.660636,305.092515,307.646266,306.922516,302.19751,301.985639,335.464991,352.824987,359.134992,350.094997,351.444988,352.254986,440.779991,524.651271,3182.343679
3625572690,55890,301.980021,3.87448,346.899984,362.340007,326.505005,6.98548,304.680003,11.044753,7.67024,1.55872,7355.079427,0,5642.761068,0,0,0,20.87,311.01001,304.620015,302.655009,305.160004,307.620026,306.930013,302.190013,301.980021,335.419993,352.799988,359.059987,350.079997,351.479991,352.259989,440.919993,524.137817,3183.522216
3625572695,55895,302.015025,3.87376,346.866652,362.280009,326.53501,6.97648,304.705007,11.04784,7.66992,1.55868,7352.573514,0,5635.869737,0,0,0,20.87,311.20501,304.650024,302.690019,305.200005,307.620026,306.925015,302.185015,302.015025,335.453325,352.679993,359.186662,350.113322,351.453315,352.213315,440.879988,523.933879,3184.525227
3625572700,55900,301.993141,3.86736,346.937482,362.280015,326.56314,6.97512,304.633138,11.057485,7.67112,1.55936,7339.229736,0,5639.43219,0,0,0,20.87,311.008132,304.631269,302.696271,305.203131,307.610648,306.890647,302.178761,301.993141,335.544988,352.717491,359.0325,350.255,351.407483,352.217481,441.204992,523.788208,3185.77894
3625572705,55905,301.920003,3.86908,346.959981,362.220011,326.505015,6.99472,304.695018,11.064815,7.67072,1.55964,7343.802734,0,5651.352214,0,0,0,20.87,310.965007,304.590007,302.670013,305.190002,307.605021,306.88502,302.160014,301.920003,335.559987,352.759989,359.220001,350.139994,351.399984,352.199982,441.159993,523.438599,3187.132894
3625572710,55910,301.935001,3.88696,346.99998,362.235012,326.450019,7.01324,304.670013,11.063786,7.67024,1.55808,7382.195584,0,5668.762207,0,0,0,20.72,311.140011,304.580004,302.66001,305.180006,307.610023,306.910021,302.185015,301.935001,335.546655,352.73999,359.293332,349.966648,351.40665,352.213315,441.013333,523.409465,3188.269558
3625572715,55915,301.97251,3.89008,346.899984,362.263135,326.334391,7.00268,304.591882,11.048033,7.66784,1.55748,7389.878622,0,5659.63328,0,0,0,20.72,311.049395,304.595633,302.647513,305.148762,307.578763,306.913144,302.160011,301.97251,335.542488,352.802488,359.172497,349.987487,351.377485,352.254986,441.204998,523.099915,3189.314361
3625572720,55920,301.965017,3.86956,346.879985,362.235016,326.340017,6.98724,304.650014,11.046296,7.66672,1.55884,7343.281087,0,5643.305013,0,0,0,20.72,311.01001,304.560008,302.655019,305.160014,307.545003,306.900024,302.115011,301.965017,335.479991,352.879985,358.99999,349.959991,351.379985,352.299998,441.359995,522.389791,3190.141845
3625572725,55925,301.930013,3.86248,346.886651,362.195014,326.380022,6.98848,304.620019,11.055041,7.66768,1.55964,7316.44949,0,5645.921278,0,0,0,20.72,310.965003,304.54501,302.66001,305.215017,307.51,306.910021,302.120009,301.930013,335.473324,352.819987,358.959981,349.813321,351.393317,352.320007,441.313321,522.040209,3191.144856
3625572730,55930,301.933135,3.87236,346.719991,362.191888,326.308142,6.99164,304.535636,11.056327,7.668081,1.55884,7346.616354,0,5651.456624,0,0,0,20.72,311.030631,304.591882,302.647507,305.171268,307.466251,306.922516,302.088764,301.933135,335.48999,352.75749,359.022491,349.90499,351.347486,352.294996,441.629987,521.767072,3192.022491
3625572735,55935,301.950002,3.86844,346.619995,362.190013,326.280009,7.0054,304.695007,11.054013,7.66744,1.55832,7353.88737,0,5655.841797,0,0,0,20.72,310.965007,304.605011,302.62501,305.130015,307.440002,306.945018,302.055013,301.950002,335.459991,352.699992,359.099996,349.939992,351.359985,352.219981,441.899994,521.253601,3192.749674
3625572740,55940,301.885006,3.87912,346.639994,362.160004,326.240004,7.011,304.730014,11.059157,7.66576,1.55856,7382.394206,0,5662.664442,0,0,0,20.72,311.00001,304.615014,302.600009,305.09001,307.450005,306.940019,302.050012,301.885006,335.439992,352.673326,358.853319,349.893324,351.40665,352.16665,441.993323,520.758321,3193.819553
3625572745,55945,301.888137,3.86812,346.677493,362.160004,326.227509,7.004,304.661265,11.05787,7.6652,1.5582,7364.321289,0,5663.91217,0,0,0,20.72,311.034381,304.61814,302.606257,305.030645,307.471887,306.858762,302.062515,301.888137,335.477491,352.73999,358.932489,349.897493,351.377485,352.199982,442.059987,520.08462,3194.906149
3625572750,55950,301.935008,3.85504,346.519999,362.130005,326.205007,7.00596,304.680013,11.054012,7.66552,1.55844,7324.301432,0,5656.614909,0,0,0,20.72,310.950012,304.620015,302.610016,304.995026,307.50001,306.825002,302.055013,301.935008,335.439992,352.639994,359.019999,349.779989,351.379985,352.179982,442.279989,519.330811,3195.558105
3625572755,55955,301.910007,3.85924,346.473334,362.08001,326.190006,7.00936,304.610006,11.047325,7.66304,1.55816,7327.22895,0,5656.226942,0,0,0,20.72,311.105018,304.620015,302.66001,305.065019,307.510006,306.830004,302.050012,301.910007,335.466658,352.533332,359.213335,349.886651,351.446648,352.179982,442.359999,518.660726,3196.828586
3625572760,55960,301.878756,3.863,346.589996,362.101885,326.161889,7.00852,304.60689,11.04186,7.66528,1.55768,7327.095927,0,5659.454143,0,0,0,20.72,311.026889,304.591882,302.647507,305.049388,307.503759,306.826884,302.062515,301.878756,335.49999,352.699992,359.192496,349.919983,351.454981,352.254986,442.334991,518.096265,3198.416687
3625572765,55965,301.87501,3.87972,346.559998,362.130005,326.025024,7.01776,304.545013,11.030864,7.66656,1.55832,7356.714193,0,5674.937988,0,0,0,20.72,311.040008,304.605011,302.640004,304.995015,307.529999,306.795003,302.070018,301.87501,335.399994,352.73999,359.159993,349.879985,351.359985,352.279989,442.539988,517.670207,3199.971354
